wave,variable,label,type,value_labels_sample,n_rows
Wave1,country,Country,haven_labelled,Japan = 1; Hong Kong = 2; Korea = 3,12217
Wave3,q90,q90. In your opinion how much of a democracy is [Country Name] ?,haven_labelled,"Missing = -1; A full democracy = 1; A democracy, but with minor problems = 2",19436
Wave3,q91,q91. Here is a scale: 1 means completely undemocratic and 10 means completely democratic. Where would you place our country under the present government?,haven_labelled,Missing = -1; Do not understand the question = 97; Can't choose = 98,19436
Wave3,q92,q92. Where would you place our country ten years ago?,haven_labelled,Missing = -1; Do not understand the question = 97; Can't choose = 98,19436
Wave3,q93,q93. Where would you want our country to be in the future?,haven_labelled,Missing = -1; Do not understand the question = 97; Can't choose = 98,19436
Wave3,q94,"q94. Here is a similar scale of 1 to 10 measuring the extent to which people think democracy is suitable for our country. If ""1"" means that democracy is completely unsuitable for [name of country] today and ""10"" means that it is completely suitable, where",haven_labelled,Missing = -1; Do not understand the question = 97; Can't choose = 98,19436
Wave3,q95,"q95. How satisfied or dissatisfied are you with the [name of president, etc. ruling current] government?  Are you …?",haven_labelled,Missing = -1; Very satisfied = 1; Somewhat satisfied = 2,19436
Wave3,q96,"q96. In your opinion, what are the most important problems facing this country that government should address?",haven_labelled,Missing = -1; Economics = 100; Management of the economy = 110,19436
Wave3,q97,q97. How likely is it that the government will solve the most important problem you identified within the next five years? [Read out options],haven_labelled,Missing = -1; Not applicable = 0; Very likely = 1,19436
Wave3,q98,"q98. Now I am going to read to you a list of statements that describe how people often feel about the state of affairs in [country name]. Please tell me whether you strongly agree, somewhat agree, somewhat disagree, or strongly disagree with each of these",haven_labelled,Missing = -1; Strongly agree = 1; Somewhat agree = 2,19436
Wave3,q99,q99. Political parties or candidates in our country have equal access to the mass media during the election period.,haven_labelled,Missing = -1; Strongly agree = 1; Somewhat agree = 2,19436
Wave3,q100,"q100. Between elections, the people have no way of holding the government responsible for its actions.",haven_labelled,Missing = -1; Strongly agree = 1; Somewhat agree = 2,19436
Wave3,q101,"q101. When government leaders break the laws, there is nothing the court can do.",haven_labelled,Missing = -1; Strongly agree = 1; Somewhat agree = 2,19436
Wave3,q102,q102. Most citizens in our country don't make much effort to influence government decisions.,haven_labelled,Missing = -1; Strongly agree = 1; Somewhat agree = 2,19436
Wave3,q103,q103. All citizens from different ethnic communities in Country X are treated equally by the government.,haven_labelled,Missing = -1; Strongly agree = 1; Somewhat agree = 2,19436
Wave3,q104,q104. Rich and poor people are treated equally by the government.,haven_labelled,Missing = -1; Strongly agree = 1; Somewhat agree = 2,19436
Wave3,q105,"q105. People have basic necessities like food, clothes, and shelter.",haven_labelled,Missing = -1; Strongly agree = 1; Somewhat agree = 2,19436
Wave3,q106,q106. People are free to speak what they think without fear.,haven_labelled,Missing = -1; Strongly agree = 1; Somewhat agree = 2,19436
Wave3,q107,q107. People can join any organization they like without fear.,haven_labelled,Missing = -1; Strongly agree = 1; Somewhat agree = 2,19436
Wave3,q108,q108. Do officials who commit crimes go unpunished?,haven_labelled,Missing = -1; Always = 1; Most of the time = 2,19436
Wave3,q109,q109. How often do government officials withhold important information from the public view?,haven_labelled,Missing = -1; Always = 1; Most of the time = 2,19436
Wave3,q110,q110. How often do you think government leaders break the law or abuse their power?,haven_labelled,Missing = -1; Always = 1; Most of the time = 2,19436
Wave3,q111,q111.  How often do you think our elections offer the voters a real choice between different parties/candidates?,haven_labelled,Missing = -1; Always = 1; Most of the time = 2,19436
Wave3,q112,q112. To what extent is the legislature capable of keeping government leaders in check?,haven_labelled,Missing = -1; Very capable = 1; Capable = 2,19436
Wave3,q113,q113. How well do you think the government responds to what people want?,haven_labelled,Missing = -1; Very responsive = 1; Largely responsive = 2,19436
Wave3,q114,"q114. In your neighborhood or community, do people voice their interests and concerns in local affairs?",haven_labelled,Missing = -1; Most people = 1; Quite a lot of people = 2,19436
Wave3,q115,q115. How much do you feel that having elections makes the government pay attention to what the people think?,haven_labelled,Missing = -1; A good deal = 1; Quite a lot = 2,19436
Wave3,q116,q116. How widespread do you think corruption and bribe-taking are in your local/municipal government?  Would you say …?,haven_labelled,Missing = -1; Hardly anyone is involved = 1; Not a lot of officials are corrupt = 2,19436
Wave3,q117,q117. How widespread do you think corruption and bribe-taking are in the national government [in capital city]?  Would you say …?,haven_labelled,Missing = -1; Hardly anyone is involved = 1; Not a lot of officials are corrupt = 2,19436
Wave3,q118,"q118. In your opinion, is the government working to crack down on corruption and root out bribery?",haven_labelled,Missing = -1; It is doing its best = 1; It is doing something = 2,19436
Wave3,q119,q119. Have you or anyone you know personally witnessed an act of corruption or bribe-taking by a politician or government official in the past year? IF WITNESSED: Did you personally witness it or were you told about it by a family member or friend who per,haven_labelled,Missing = -1; Not applicable = 0; Witnessed = 1,19436
Wave3,q119_1,119_1 Personally witnessed,haven_labelled,Missing = -1; Not applicable = 0; Yes = 1,19436
Wave3,q119_2,119_2 Told about it by family member,haven_labelled,Missing = -1; Not applicable = 0; Yes = 1,19436
Wave3,q119_3,119_3 Told about it by friend,haven_labelled,Missing = -1; Not applicable = 0; Yes = 1,19436
Wave3,q120,q120. Remember the scale that we used before: 1 means completely undemocratic and 10 means completely democratic. Where would you place China today on this scale?,haven_labelled,Missing = -1; Do not understand the question = 97; Can't choose = 98,19436
Wave3,q121,q121. Where would you place the United States today on this scale?,haven_labelled,Missing = -1; Do not understand the question = 97; Can't choose = 98,19436
Wave3,q122,q122. Where would you place Japan today on this scale?,haven_labelled,Missing = -1; Do not understand the question = 97; Can't choose = 98,19436
Wave3,q123,q123. Where would you place India today on this scale?,haven_labelled,Missing = -1; Do not understand the question = 97; Can't choose = 98,19436
Wave3,q124,q124. Which of the following statements comes closest to your own opinion?,haven_labelled,"Missing = -1; Democracy is always preferable to any other kind of governme = 1; Under some circumstances, an authoritarian government can be = 2",19436
Wave3,q125,q125. Which of the following statements comes closer to your own view?,haven_labelled,Missing = -1; Democracy is capable of solving the problems of our society = 1; Democracy cannot solve our society's problems = 2,19436
Wave3,q126,"q126. If you had to choose between democracy and economic development, which would you say is more important?",haven_labelled,Missing = -1; Economic development is definitely more important = 1; Economic development is somewhat more important = 2,19436
Wave3,q127,"q127. If you had to choose between reducing economic inequality and protecting political freedom, which would you say is more important?",haven_labelled,Missing = -1; Reducing economic inequality is definitely more important = 1; Reducing economic inequality is somewhat more important = 2,19436
Wave3,q128,"q128. Do you agree or disagree with the following statement: ""Democracy may have its problems, but it is still the best form of government.""",haven_labelled,Missing = -1; Strongly agree = 1; Agree = 2,19436
Wave3,q129,"q129. There are many ways to govern a country. Would you disapprove or approve of the following alternatives? For each statement, would you say you strongly approve, approve, disapprove, or strongly disapprove? We should get rid of parliament and election",haven_labelled,Missing = -1; Strongly approve = 1; Somewhat approve = 2,19436
Wave3,q130,q130. Only one political party should be allowed to stand for election and hold office.,haven_labelled,Missing = -1; Strongly approve = 1; Somewhat approve = 2,19436
Wave3,q131,q131. The army (military) should come in to govern the country.,haven_labelled,Missing = -1; Strongly approve = 1; Somewhat approve = 2,19436
Wave3,q132,q132. We should get rid of elections and parliaments and have experts make decisions on behalf of the people.,haven_labelled,Missing = -1; Strongly approve = 1; Somewhat approve = 2,19436
Wave3,q133,"q133. I have here some statements. For each statement, would you say you strongly agree, somewhat agree, somewhat disagree, or strongly disagree? I think I have the ability to participate in politics.",haven_labelled,Missing = -1; Strongly agree = 1; Somewhat agree = 2,19436
Wave3,q134,q134. Sometimes politics and government seems so complicated that a person like me can't really understand what is going on.,haven_labelled,Missing = -1; Strongly agree = 1; Somewhat agree = 2,19436
Wave3,q135,q135. People like me don't have any influence over what the government does.,haven_labelled,Missing = -1; Strongly agree = 1; Somewhat agree = 2,19436
Wave3,q136,q136. You can generally trust the people who run our government to do what is right.,haven_labelled,Missing = -1; Strongly agree = 1; Somewhat agree = 2,19436
Wave3,q137,"q137. A citizen should always remain loyal only to his country, no matter how imperfect it is or what wrong it has done.",haven_labelled,Missing = -1; Strongly agree = 1; Somewhat agree = 2,19436
Wave3,q138,"q138. I have here other statements. For each statement, would you say you strongly agree, somewhat agree, somewhat disagree, or strongly disagree? The government should consult religious authorities when interpreting the laws.",haven_labelled,Missing = -1; Strongly agree = 1; Somewhat agree = 2,19436
Wave3,q139,q139. Women should not be involved in politics as much as men.,haven_labelled,Missing = -1; Strongly agree = 1; Somewhat agree = 2,19436
Wave3,q140,q140. People with little or no education should have as much say in politics as highly-educated people.,haven_labelled,Missing = -1; Strongly agree = 1; Somewhat agree = 2,19436
Wave3,q141,q141. Government leaders are like the head of a family; we should all follow their decisions.,haven_labelled,Missing = -1; Strongly agree = 1; Somewhat agree = 2,19436
Wave3,q142,q142. The government should decide whether certain ideas should be allowed to be discussed in society.,haven_labelled,Missing = -1; Strongly agree = 1; Somewhat agree = 2,19436
Wave3,q143,q143. Harmony of the community will be disrupted if people organize lots of groups.,haven_labelled,Missing = -1; Strongly agree = 1; Somewhat agree = 2,19436
Wave3,q144,"q144. When judges decide important cases, they should accept the view of the executive branch.",haven_labelled,Missing = -1; Strongly agree = 1; Somewhat agree = 2,19436
Wave3,q145,"q145. If the government is constantly checked [i.e. monitored and supervised] by the legislature, it cannot possibly accomplish great things.",haven_labelled,Missing = -1; Strongly agree = 1; Somewhat agree = 2,19436
Wave3,q146,"q146. If we have political leaders who are morally upright, we can let them decide everything.",haven_labelled,Missing = -1; Strongly agree = 1; Somewhat agree = 2,19436
Wave3,q147,"q147. If people have too many different ways of thinking, society will be chaotic.",haven_labelled,Missing = -1; Strongly agree = 1; Somewhat agree = 2,19436
